Parâmetros:  T = 180°C   VR = 2.50V  G = 1.32e-09A
0.00	0.0	180.05
0.00	0.01	180.10
0.00	0.01	180.10
0.00	0.0	180.10
0.00	0.01	180.10
0.00	0.0	180.14
0.00	0.01	180.14
0.00	0.0	180.14
0.00	0.0	180.14
0.13	0.01	180.13
0.13	0.0	180.13
0.26	0.0	180.13
0.39	0.01	180.13
0.52	-0.01	180.13
0.64	0.01	180.14
0.64	0.01	180.14
0.90	0.01	180.14
0.90	0.0	180.14
0.90	0.0	180.15
1.03	0.0	180.15
1.16	0.0	180.15
1.16	0.01	180.15
1.29	0.0	180.13
1.42	0.0	180.13
1.42	0.0	180.13
1.55	0.01	180.13
1.55	0.0	180.10
1.67	0.01	180.10
1.67	0.0	180.10
1.67	0.0	180.10
1.80	0.01	180.10
1.93	0.0	180.10
1.93	0.01	180.10
2.06	0.01	180.10
2.19	0.01	180.10
2.19	0.0	180.10
2.19	0.01	180.10
2.32	0.01	180.10
2.45	0.01	180.14
2.45	0.01	180.14
2.45	-0.01	180.14
2.58	0.01	180.14
2.70	0.01	180.19
2.70	0.0	180.19
2.83	0.0	180.19
2.83	0.01	180.19
2.83	0.01	180.18
2.96	0.01	180.18
3.09	0.0	180.18
3.22	0.0	180.18
3.22	0.0	180.23
3.22	0.0	180.23
3.35	0.01	180.23
3.35	0.0	180.23
3.48	0.0	180.27
3.61	0.0	180.27
3.61	0.01	180.27
3.74	0.01	180.27
3.74	-0.01	180.34
3.86	0.0	180.34
3.86	0.0	180.34
3.99	0.0	180.34
3.99	0.01	180.40
4.12	0.0	180.40
4.12	-0.01	180.40
4.25	0.0	180.45
4.25	0.0	180.45
4.38	0.01	180.45
4.51	0.01	180.45
4.51	0.0	180.43
4.64	0.0	180.43
4.64	0.0	180.43
4.77	0.0	180.40
4.77	0.0	180.40
4.89	0.0	180.40
4.89	0.0	180.40
5.02	0.01	180.40
5.02	0.01	180.40
5.15	0.0	180.40
5.15	0.01	180.39
5.15	0.01	180.39
5.28	-0.01	180.39
5.41	0.01	180.38
5.54	-0.01	180.38
5.54	0.01	180.38
