Parâmetros:  T = 200°C   VR = 0.50V  G = 1.32e-09A
-0.00	0.0	198.74
-0.13	0.01	198.65
-0.13	0.0	198.65
-0.13	-0.01	198.65
-0.13	0.0	198.65
-0.13	0.01	198.58
-0.13	0.0	198.58
-0.13	0.0	198.58
-0.00	0.01	198.58
0.00	0.0	198.58
0.13	0.01	198.58
0.13	0.0	198.58
0.39	0.0	198.58
0.52	0.01	198.55
0.52	0.0	198.55
0.64	0.0	198.55
0.77	0.01	198.55
0.90	0.01	198.55
0.90	0.0	198.60
1.03	0.0	198.60
1.03	0.0	198.60
1.16	0.0	198.60
1.29	0.01	198.60
1.29	0.0	198.60
1.42	0.0	198.60
1.42	0.0	198.60
1.55	0.0	198.54
1.55	0.0	198.54
1.67	0.01	198.54
1.67	0.0	198.54
1.80	0.0	198.54
1.80	0.0	198.54
1.93	0.01	198.54
2.06	0.0	198.54
2.06	0.0	198.54
2.19	0.0	198.51
2.19	0.01	198.51
2.32	0.0	198.51
2.32	0.0	198.51
2.45	0.0	198.56
2.45	0.01	198.56
2.58	-0.01	198.56
2.70	0.01	198.56
2.70	0.0	198.68
2.83	0.0	198.68
2.83	0.0	198.68
2.96	0.0	198.68
2.96	0.0	198.73
2.96	0.01	198.73
3.09	0.0	198.73
3.22	0.01	198.73
3.22	0.01	198.75
3.22	0.0	198.75
3.48	0.0	198.75
3.35	0.0	198.75
3.61	0.0	198.84
3.61	0.0	198.84
3.74	0.0	198.84
3.86	0.0	198.84
3.86	-0.01	198.94
3.86	0.01	198.94
3.99	0.01	198.94
3.99	0.0	198.94
3.99	0.01	199.08
4.25	0.0	199.08
4.25	0.01	199.08
4.38	0.0	199.08
4.51	-0.01	199.19
4.51	0.01	199.19
4.51	0.0	199.19
4.64	0.01	199.19
4.77	0.0	199.30
4.77	0.01	199.30
4.89	0.01	199.30
4.89	0.01	199.41
4.89	0.01	199.41
5.02	0.01	199.41
5.15	0.01	199.41
5.15	0.01	199.54
5.28	0.01	199.54
5.28	0.01	199.54
5.41	-0.01	199.66
5.41	0.01	199.66
5.54	0.01	199.66
5.54	0.01	199.66
5.67	0.01	199.75
5.67	0.01	199.75
5.80	0.01	199.75
5.92	0.01	199.81
5.92	0.0	199.81
6.05	0.0	199.81
6.05	0.01	199.89
6.18	0.01	199.89
6.18	0.01	199.89
6.31	0.01	199.90
6.31	0.01	199.90
6.44	0.01	199.90
6.44	0.01	199.94
6.44	0.01	199.94
6.57	0.0	199.94
6.70	0.01	199.96
6.70	0.01	199.96
6.83	0.01	199.96
6.83	0.01	200.00
6.96	0.01	200.00
6.96	0.01	200.05
7.08	0.01	200.05
7.08	0.01	200.05
7.21	0.01	200.02
7.34	0.02	200.02
7.34	0.01	200.02
7.47	0.01	200.00
7.47	0.01	200.00
7.47	0.02	200.00
7.60	0.02	200.01
7.60	0.02	200.01
7.73	0.02	200.01
7.86	0.02	200.08
7.86	0.02	200.08
7.86	0.02	200.08
7.99	0.02	200.13
7.99	0.02	200.13
