Parâmetros:  T = 160°C   VR = 0.50V  G = 1.46e-08A
-0.13	0.02	158.15
-0.13	0.02	158.15
-0.13	0.02	158.15
-0.13	0.02	158.15
-0.13	0.02	158.10
-0.13	0.02	158.10
-0.13	0.02	158.10
-0.13	0.03	158.10
-0.13	0.03	158.14
-0.00	0.02	158.14
0.13	0.02	158.14
0.26	0.03	158.14
0.26	0.03	158.16
0.39	0.02	158.16
0.52	0.03	158.16
0.64	0.02	158.16
0.64	0.02	158.16
0.77	0.02	158.21
0.77	0.02	158.21
0.90	0.02	158.21
1.03	0.02	158.21
1.03	0.02	158.24
1.16	0.02	158.24
1.16	0.02	158.24
1.16	0.02	158.24
1.29	0.03	158.24
1.42	0.02	158.20
1.42	0.02	158.20
1.55	0.02	158.20
1.67	0.02	158.20
1.67	0.02	158.16
1.67	0.02	158.16
1.80	0.03	158.16
1.93	0.02	158.16
1.93	0.02	158.13
2.06	0.02	158.13
2.06	0.02	158.13
2.19	0.02	158.13
2.19	0.02	158.16
2.19	0.02	158.16
2.32	0.03	158.16
2.45	0.02	158.16
2.45	0.02	158.19
2.58	0.03	158.19
2.58	0.02	158.19
2.70	0.02	158.19
2.70	0.02	158.24
2.83	0.02	158.24
2.83	0.02	158.24
2.96	0.03	158.24
2.96	0.02	158.26
3.09	0.02	158.26
3.22	0.02	158.26
3.22	0.02	158.26
3.22	0.02	158.29
3.35	0.03	158.29
3.35	0.03	158.29
3.48	0.03	158.29
3.48	0.02	158.31
3.61	0.02	158.31
3.74	0.02	158.31
3.74	0.02	158.38
3.86	0.02	158.38
3.86	0.02	158.38
3.99	0.02	158.38
3.99	0.02	158.44
3.99	0.02	158.44
4.12	0.02	158.44
4.25	0.02	158.61
4.25	0.03	158.61
4.25	0.02	158.61
4.51	0.02	158.61
4.51	0.03	158.76
4.64	0.02	158.76
4.64	0.02	158.76
4.77	0.02	158.90
4.77	0.02	158.90
4.89	0.03	158.90
4.89	0.02	158.90
5.02	0.02	159.09
5.15	0.02	159.09
5.15	0.02	159.09
5.15	0.02	159.31
5.28	0.02	159.31
5.41	0.02	159.31
5.41	0.02	159.51
5.54	0.02	159.51
5.41	0.01	159.51
5.67	0.02	159.66
5.67	0.03	159.66
5.80	0.02	159.66
5.80	0.02	159.66
5.92	0.02	159.84
5.92	0.02	159.84
6.05	0.02	159.84
6.05	0.02	160.05
6.18	0.03	160.05
6.18	0.02	160.05
6.31	0.02	160.26
6.44	0.03	160.26
6.44	0.02	160.26
6.44	0.03	160.48
6.57	0.02	160.48
6.70	0.02	160.48
6.70	0.03	160.66
6.83	0.03	160.66
6.83	0.03	160.66
6.96	0.02	160.80
6.96	0.03	160.80
7.08	0.03	160.80
7.08	0.03	160.96
7.21	0.03	160.96
7.21	0.02	160.96
7.34	0.03	161.04
7.34	0.02	161.04
7.47	0.03	161.04
7.47	0.03	161.13
7.47	0.03	161.13
7.60	0.03	161.13
7.73	0.02	161.20
7.73	0.03	161.20
7.73	0.03	161.20
7.86	0.02	161.30
7.99	0.03	161.30
7.99	0.03	161.30
8.11	0.03	161.30
8.24	0.03	161.30
8.24	0.03	161.30
8.37	0.03	161.31
8.37	0.03	161.31
8.50	0.03	161.31
8.50	0.03	161.23
8.50	0.04	161.23
8.63	0.04	161.23
8.76	0.04	161.16
8.76	0.04	161.16
8.76	0.04	161.16
8.89	0.04	161.18
9.02	0.04	161.18
9.02	0.04	161.18
9.14	0.04	161.19
9.14	0.03	161.19
9.14	0.04	161.19
9.27	0.04	161.20
9.40	0.04	161.20
9.53	0.04	161.20
9.53	0.05	161.16
9.53	0.04	161.16
9.66	0.05	161.16
9.66	0.05	161.19
9.66	0.05	161.19
9.79	0.05	161.19
9.92	0.05	161.21
10.05	0.06	161.21
10.05	0.06	161.19
10.18	0.06	161.19
10.18	0.07	161.19
10.30	0.06	161.21
10.30	0.07	161.21
10.43	0.07	161.21
10.43	0.07	161.19
10.56	0.08	161.19
10.56	0.08	161.19
10.56	0.08	161.16
10.69	0.08	161.16
10.82	0.09	161.16
10.82	0.1	161.13
10.95	0.1	161.13
10.95	0.1	161.13
11.08	0.1	161.08
11.08	0.11	161.08
11.08	0.11	161.08
11.21	0.11	161.02
11.33	0.11	161.02
11.33	0.11	161.02
11.33	0.11	160.98
11.46	0.11	160.98
11.59	0.11	160.98
11.59	0.11	160.93
11.72	0.11	160.93
11.72	0.12	160.93
11.72	0.11	160.85
11.85	0.11	160.85
11.98	0.11	160.85
11.98	0.11	160.80
12.11	0.11	160.80
12.11	0.11	160.80
12.24	0.1	160.73
12.24	0.1	160.73
12.36	0.1	160.73
12.36	0.1	160.68
12.49	0.1	160.68
12.49	0.1	160.68
12.62	0.09	160.59
12.62	0.08	160.59
12.75	0.09	160.59
12.75	0.08	160.46
12.75	0.08	160.46
12.88	0.08	160.46
12.88	0.08	160.31
13.01	0.08	160.31
13.01	0.08	160.11
13.14	0.08	160.11
13.14	0.08	160.11
13.27	0.08	159.93
13.27	0.08	159.93
13.27	0.08	159.74
13.40	0.08	159.74
13.52	0.07	159.74
13.52	0.08	159.52
13.52	0.08	159.52
13.65	0.08	159.33
13.65	0.08	159.33
13.78	0.08	159.33
13.91	0.08	159.09
13.91	0.08	159.09
14.04	0.08	158.93
14.04	0.09	158.93
14.17	0.09	158.93
14.17	0.1	158.80
14.17	0.1	158.80
14.30	0.1	158.70
14.30	0.1	158.70
14.43	0.11	158.70
14.55	0.11	158.64
14.55	0.11	158.64
14.55	0.12	158.61
14.55	0.13	158.61
14.68	0.13	158.61
14.81	0.13	158.58
14.81	0.14	158.58
14.94	0.14	158.50
14.94	0.14	158.50
15.07	0.15	158.50
15.20	0.16	158.49
15.20	0.16	158.49
15.20	0.17	158.52
15.20	0.17	158.52
15.33	0.18	158.52
15.46	0.19	158.58
15.46	0.2	158.58
15.58	0.2	158.59
15.58	0.21	158.59
15.71	0.22	158.59
15.71	0.23	158.64
15.84	0.23	158.64
15.84	0.25	158.70
15.97	0.25	158.70
15.97	0.26	158.70
16.10	0.27	158.73
16.23	0.27	158.73
16.23	0.27	158.77
16.23	0.28	158.77
16.36	0.28	158.77
16.49	0.29	158.85
16.49	0.29	158.85
16.62	0.29	158.89
16.74	0.29	158.89
16.74	0.29	158.89
16.74	0.29	158.90
16.87	0.29	158.90
16.87	0.29	158.95
17.00	0.28	158.95
17.13	0.28	158.95
17.13	0.27	159.00
17.26	0.27	159.00
17.26	0.26	159.02
17.26	0.26	159.02
17.39	0.25	159.02
17.52	0.25	159.05
17.52	0.24	159.05
17.52	0.23	159.09
17.65	0.23	159.09
17.65	0.22	159.09
17.77	0.22	159.08
17.90	0.22	159.08
17.90	0.2	159.09
17.90	0.21	159.09
18.03	0.2	159.09
18.03	0.2	159.14
18.16	0.2	159.14
18.29	0.19	159.24
18.29	0.19	159.24
18.42	0.19	159.24
18.55	0.19	159.31
18.68	0.19	159.31
18.68	0.19	159.39
18.80	0.2	159.39
18.80	0.2	159.39
18.93	0.2	159.48
18.93	0.2	159.48
19.06	0.2	159.55
19.19	0.22	159.55
19.19	0.22	159.55
19.19	0.22	159.64
19.32	0.23	159.64
19.45	0.23	159.69
19.32	0.25	159.69
19.45	0.25	159.69
19.58	0.26	159.79
19.58	0.26	159.79
19.71	0.27	159.93
19.71	0.28	159.93
19.84	0.29	159.93
19.84	0.31	160.02
19.96	0.32	160.02
19.96	0.33	160.16
20.09	0.34	160.16
20.09	0.35	160.16
20.22	0.36	160.35
20.22	0.38	160.35
20.22	0.38	160.35
20.35	0.39	160.49
20.48	0.42	160.49
20.61	0.43	160.61
20.61	0.44	160.61
20.74	0.46	160.61
20.74	0.48	160.74
20.74	0.5	160.74
20.87	0.51	160.81
20.87	0.52	160.81
20.99	0.53	160.81
20.99	0.55	160.84
21.12	0.56	160.84
21.12	0.57	160.94
21.25	0.58	160.94
21.25	0.59	160.94
21.38	0.6	160.99
21.38	0.61	160.99
21.51	0.62	161.01
21.51	0.62	161.01
21.64	0.63	161.01
21.64	0.64	161.04
21.77	0.64	161.04
21.77	0.64	160.99
21.90	0.63	160.99
21.90	0.63	160.93
22.02	0.62	160.93
22.02	0.62	160.83
22.02	0.62	160.83
22.15	0.61	160.83
22.15	0.61	160.83
22.28	0.6	160.83
22.28	0.59	160.77
22.41	0.58	160.77
22.41	0.56	160.77
22.54	0.56	160.71
22.54	0.55	160.71
22.67	0.55	160.63
22.67	0.53	160.63
22.67	0.53	160.52
22.80	0.53	160.52
22.67	0.52	160.48
22.93	0.5	160.48
22.93	0.5	160.48
23.06	0.49	160.36
23.18	0.49	160.36
23.18	0.48	160.27
23.18	0.47	160.27
23.31	0.47	160.21
23.31	0.47	160.21
23.31	0.47	160.18
23.44	0.47	160.18
23.57	0.46	160.11
23.57	0.46	160.11
23.57	0.46	160.08
23.70	0.46	160.08
23.83	0.47	160.06
23.96	0.47	160.06
23.96	0.48	159.98
23.96	0.48	159.98
24.09	0.48	159.86
24.09	0.49	159.86
24.09	0.49	159.85
24.21	0.5	159.85
24.34	0.51	159.80
24.34	0.52	159.80
24.34	0.52	159.76
24.34	0.53	159.76
24.47	0.54	159.75
24.60	0.56	159.75
24.60	0.58	159.76
24.73	0.61	159.76
24.86	0.62	159.73
24.86	0.64	159.73
24.86	0.64	159.70
24.99	0.65	159.70
24.99	0.67	159.70
24.99	0.71	159.70
25.24	0.74	159.75
25.24	0.77	159.75
25.37	0.81	159.83
25.50	0.86	159.83
25.63	0.89	159.89
25.63	0.92	159.89
25.76	0.96	160.01
25.76	1.0	160.01
25.89	1.03	160.08
26.02	1.06	160.08
26.02	1.09	160.15
26.15	1.13	160.15
26.15	1.16	160.24
26.15	1.18	160.24
26.28	1.21	160.35
26.28	1.25	160.35
26.40	1.28	160.51
26.40	1.3	160.51
26.53	1.33	160.66
26.53	1.36	160.66
26.66	1.37	160.77
26.66	1.39	160.77
26.66	1.42	160.94
26.92	1.43	160.94
26.92	1.45	161.00
26.92	1.46	161.00
27.05	1.47	161.05
27.18	1.47	161.05
27.18	1.47	161.15
