Parâmetros:  T = 50°C   VR = 2.00V  G = 1.32e-09A
-0.625	-0.0420	48.53
-0.625	-0.0420	48.53
-0.625	-0.0480	48.58
-0.583	-0.0420	48.58
-0.541	-0.0420	48.58
-0.458	-0.0420	48.58
-0.375	-0.0420	48.60
-0.208	-0.0480	48.60
-0.042	-0.0480	48.60
0.167	-0.0480	48.60
0.333	-0.0420	48.53
0.500	-0.0420	48.53
0.666	-0.0480	48.53
0.791	-0.0420	48.53
0.916	-0.0420	48.53
1.041	-0.0420	48.53
1.124	-0.0480	48.53
1.208	-0.0480	48.53
1.249	-0.0480	48.53
1.332	-0.0420	48.47
1.416	-0.0420	48.47
1.541	-0.0420	48.43
1.624	-0.0480	48.43
1.666	-0.0480	48.40
1.707	-0.0480	48.40
1.832	-0.0480	48.33
1.874	-0.0480	48.33
1.957	-0.0480	48.28
2.040	-0.0480	48.28
2.124	-0.0420	48.22
2.165	-0.0540	48.22
2.249	-0.0540	48.20
2.332	-0.0420	48.20
2.373	-0.0420	48.20
2.498	-0.0480	48.20
2.540	-0.0420	48.15
2.623	-0.0420	48.15
2.707	-0.0420	48.15
2.790	-0.0420	48.15
2.832	-0.0480	48.15
2.915	-0.0420	48.15
2.956	-0.0540	48.13
3.040	-0.0480	48.13
3.123	-0.0420	48.10
3.206	-0.0420	48.10
3.248	-0.0420	48.10
3.331	-0.0480	48.10
3.414	-0.0420	48.13
3.456	-0.0480	48.13
3.581	-0.0480	48.15
3.664	-0.0360	48.15
3.706	-0.0420	48.18
3.748	-0.0420	48.18
3.873	-0.0420	48.15
3.914	-0.0420	48.15
3.997	-0.0480	48.18
4.039	-0.0480	48.18
4.122	-0.0480	48.20
4.206	-0.0480	48.20
4.289	-0.0420	48.20
4.372	-0.0480	48.20
4.414	-0.0480	48.22
4.455	-0.0480	48.22
4.580	-0.0480	48.18
4.622	-0.0420	48.18
4.705	-0.0420	48.18
4.747	-0.0480	48.18
4.830	-0.0480	48.13
4.914	-0.0420	48.13
4.997	-0.0420	48.13
5.038	-0.0420	48.13
5.122	-0.0420	48.13
5.205	-0.0480	48.13
5.247	-0.0420	48.10
5.330	-0.0420	48.10
5.413	-0.0420	48.08
5.455	-0.0360	48.08
5.538	-0.0480	48.08
5.580	-0.0480	48.08
5.663	-0.0420	48.10
5.788	-0.0420	48.10
5.830	-0.0420	48.13
5.913	-0.0420	48.13
5.955	-0.0420	48.22
6.079	-0.0420	48.22
6.121	-0.0420	48.22
6.204	-0.0480	48.22
6.246	-0.0480	48.28
6.371	-0.0420	48.28
6.371	-0.0480	48.35
6.413	-0.0480	48.35
6.496	-0.0420	48.40
6.579	-0.0480	48.40
6.662	-0.0480	48.40
6.746	-0.0420	48.40
6.829	-0.0420	48.40
6.871	-0.0480	48.40
6.954	-0.0480	48.38
6.996	-0.0420	48.38
7.120	-0.0420	48.40
7.162	-0.0480	48.40
7.204	-0.0420	48.38
7.287	-0.0420	48.35
7.329	-0.0420	48.35
7.412	-0.0480	48.40
7.537	-0.0420	48.40
7.578	-0.0420	48.40
7.620	-0.0420	48.40
7.662	-0.0420	48.30
7.787	-0.0420	48.30
7.828	-0.0480	48.18
7.953	-0.0480	48.18
7.953	-0.0420	48.20
8.078	-0.0420	48.20
8.120	-0.0540	48.25
8.203	-0.0480	48.25
8.245	-0.0420	48.22
8.328	-0.0480	48.22
8.411	-0.0540	48.18
8.453	-0.0480	48.18
8.536	-0.0480	48.18
8.619	-0.0480	48.15
8.661	-0.0480	48.15
8.703	-0.0480	48.08
8.786	-0.0480	48.08
8.828	-0.0480	48.03
8.953	-0.0480	48.03
8.994	-0.0540	48.00
9.078	-0.0540	48.00
9.119	-0.0420	48.08
9.202	-0.0480	48.08
9.244	-0.0540	48.08
9.327	-0.0600	48.08
9.369	-0.0540	48.05
9.494	-0.0540	48.05
9.494	-0.0540	48.05
9.577	-0.0540	48.05
9.660	-0.0540	48.08
9.702	-0.0540	48.08
9.827	-0.0540	48.08
9.827	-0.0540	48.08
9.910	-0.0540	48.10
9.952	-0.0540	48.10
10.035	-0.0540	48.15
10.119	-0.0600	48.15
10.160	-0.0600	48.20
10.243	-0.0600	48.20
10.327	-0.0600	48.20
10.368	-0.0600	48.20
10.452	-0.0600	48.20
10.452	-0.0600	48.20
10.535	-0.0720	48.20
10.660	-0.0600	48.22
10.660	-0.0600	48.22
10.743	-0.0660	48.22
10.826	-0.0600	48.22
10.910	-0.0600	48.25
10.951	-0.0660	48.25
11.035	-0.0600	48.28
11.035	-0.0600	48.28
11.160	-0.0600	48.25
11.243	-0.0600	48.25
11.243	-0.0600	48.28
11.326	-0.0660	48.28
11.409	-0.0660	48.22
11.493	-0.0660	48.22
11.493	-0.0600	48.28
11.534	-0.0600	48.28
11.659	-0.0600	48.28
11.701	-0.0660	48.28
11.742	-0.0660	48.30
11.826	-0.0660	48.30
11.909	-0.0720	48.28
11.951	-0.0660	48.28
12.034	-0.0660	48.28
12.076	-0.0660	48.28
12.117	-0.0660	48.28
12.201	-0.0660	48.25
12.242	-0.0660	48.22
12.325	-0.0720	48.22
12.367	-0.0660	48.22
12.450	-0.0660	48.22
12.534	-0.0660	48.22
12.534	-0.0660	48.22
12.659	-0.0720	48.22
12.700	-0.0720	48.20
12.742	-0.0720	48.20
12.825	-0.0780	48.10
12.867	-0.0720	48.05
12.908	-0.0780	48.05
12.950	-0.0720	48.08
13.075	-0.0780	48.08
13.117	-0.0780	48.08
13.158	-0.0720	48.00
13.242	-0.0780	48.00
13.283	-0.0780	48.03
13.325	-0.0840	48.03
13.450	-0.0900	47.97
13.450	-0.0840	48.03
13.533	-0.0900	48.03
13.575	-0.0900	48.03
13.616	-0.0900	48.03
13.700	-0.0960	48.03
13.783	-0.1020	48.08
13.824	-0.1020	48.08
13.824	-0.1020	48.10
13.908	-0.1020	48.10
14.033	-0.1140	48.08
14.033	-0.1140	48.03
14.116	-0.1260	48.03
14.199	-0.1260	48.08
14.241	-0.1320	48.08
14.283	-0.1320	48.03
14.366	-0.1320	48.05
14.449	-0.1380	48.05
14.449	-0.1500	48.03
14.491	-0.1560	48.03
14.616	-0.1620	48.03
14.616	-0.1680	48.08
14.741	-0.1740	48.08
14.741	-0.1740	48.05
14.824	-0.1860	48.05
14.949	-0.2040	48.08
14.990	-0.2040	48.08
15.032	-0.2280	48.08
15.115	-0.2220	48.08
15.157	-0.2340	48.05
15.240	-0.2400	48.05
15.324	-0.2520	48.05
15.407	-0.2700	48.05
15.448	-0.2820	48.10
15.490	-0.2880	48.10
15.573	-0.3060	48.10
15.615	-0.3180	48.10
15.657	-0.3240	48.10
15.782	-0.3420	48.10
15.782	-0.3540	48.10
15.906	-0.3660	48.10
15.948	-0.3780	48.13
16.031	-0.3960	48.13
16.115	-0.4080	48.15
16.156	-0.4320	48.15
16.240	-0.4440	48.13
16.281	-0.4620	48.13
16.365	-0.4740	48.18
16.406	-0.4860	48.18
16.531	-0.5040	48.22
16.573	-0.5280	48.22
16.614	-0.5460	48.25
16.698	-0.5580	48.25
16.739	-0.5700	48.25
16.781	-0.5940	48.25
16.864	-0.6120	48.25
16.947	-0.6360	48.25
16.989	-0.6540	48.22
17.072	-0.6780	48.22
17.156	-0.6960	48.20
17.197	-0.7080	48.20
17.281	-0.7260	48.18
17.322	-0.7560	48.18
17.406	-0.7800	48.18
17.489	-0.7980	48.18
17.530	-0.8160	48.22
17.572	-0.8340	48.22
17.697	-0.8520	48.22
17.780	-0.8820	48.22
17.822	-0.9060	48.25
17.905	-0.9240	48.25
17.905	-0.9300	48.22
17.988	-0.9660	48.22
18.072	-0.9960	48.25
18.113	-1.0020	48.22
18.197	-1.0260	48.22
18.280	-1.0560	48.25
18.322	-1.0740	48.25
18.363	-1.0920	48.28
18.447	-1.1220	48.28
18.571	-1.1520	48.30
18.571	-1.1640	48.30
18.655	-1.1880	48.33
18.696	-1.2060	48.33
18.780	-1.2360	48.33
18.863	-1.2720	48.33
18.905	-1.2900	48.33
18.988	-1.3140	48.33
19.029	-1.3320	48.33
19.113	-1.3500	48.33
19.154	-1.3920	48.40
19.238	-1.4100	48.43
19.321	-1.4280	48.43
19.363	-1.4580	48.47
19.404	-1.4760	48.47
19.488	-1.4940	48.53
19.571	-1.5360	48.53
19.654	-1.5660	48.53
19.696	-1.5840	48.53
19.779	-1.6020	48.53
19.862	-1.6320	48.53
19.862	-1.6680	48.58
19.987	-1.6740	48.58
20.029	-1.6860	48.58
