Parâmetros:  T = 70°C   VR = 1.00V  G = 1.32e-09A
-0.500	-0.0360	71.90
-0.541	-0.0360	71.90
-0.500	-0.0360	71.87
-0.500	-0.0360	71.87
-0.541	-0.0360	71.93
-0.500	-0.0360	71.93
-0.416	-0.0360	71.97
-0.291	-0.0360	71.97
-0.125	-0.0360	72.02
0.042	-0.0360	72.02
0.208	-0.0420	72.00
0.416	-0.0360	72.00
0.541	-0.0360	72.00
0.666	-0.0420	72.00
0.750	-0.0360	72.00
0.833	-0.0360	72.00
0.958	-0.0360	72.00
1.041	-0.0360	72.02
1.124	-0.0360	72.02
1.166	-0.0360	72.02
1.249	-0.0360	71.97
1.332	-0.0360	71.97
1.416	-0.0360	71.97
1.457	-0.0360	71.97
1.541	-0.0360	71.97
1.624	-0.0360	72.00
1.666	-0.0360	72.00
1.749	-0.0360	72.00
1.874	-0.0360	72.00
1.915	-0.0360	71.93
1.999	-0.0360	71.93
2.040	-0.0360	71.87
2.124	-0.0360	71.87
2.207	-0.0420	71.87
2.249	-0.0360	71.87
2.332	-0.0420	71.82
2.415	-0.0360	71.82
2.457	-0.0420	71.80
2.540	-0.0360	71.80
2.623	-0.0360	71.70
2.707	-0.0420	71.70
2.707	-0.0420	71.72
2.790	-0.0360	71.72
2.873	-0.0360	71.72
2.956	-0.0360	71.72
2.998	-0.0360	71.70
3.123	-0.0360	71.70
3.165	-0.0360	71.68
3.248	-0.0360	71.68
3.290	-0.0360	71.70
3.373	-0.0360	71.70
3.414	-0.0360	71.72
3.498	-0.0420	71.72
3.581	-0.0360	71.72
3.664	-0.0360	71.72
3.748	-0.0360	71.77
3.748	-0.0420	71.77
3.873	-0.0360	71.77
3.914	-0.0420	71.77
3.997	-0.0360	71.82
4.039	-0.0360	71.82
4.164	-0.0360	71.80
4.206	-0.0360	71.80
4.289	-0.0360	71.77
4.331	-0.0420	71.77
4.372	-0.0360	71.70
4.455	-0.0360	71.70
4.539	-0.0360	71.68
4.622	-0.0360	71.68
4.664	-0.0360	71.65
4.747	-0.0360	71.65
4.830	-0.0360	71.60
4.872	-0.0420	71.60
4.955	-0.0360	71.55
5.038	-0.0420	71.55
5.080	-0.0420	71.47
5.163	-0.0360	71.47
5.247	-0.0360	71.35
5.288	-0.0360	71.35
5.330	-0.0360	71.25
5.413	-0.0420	71.25
5.538	-0.0420	71.15
5.538	-0.0420	71.10
5.621	-0.0360	71.10
5.705	-0.0360	71.10
5.746	-0.0360	71.10
5.871	-0.0360	70.97
5.913	-0.0360	70.97
5.996	-0.0360	70.82
6.038	-0.0360	70.82
6.079	-0.0360	70.72
6.163	-0.0360	70.72
6.246	-0.0360	70.60
6.288	-0.0360	70.60
6.371	-0.0360	70.50
6.454	-0.0360	70.50
6.496	-0.0360	70.50
6.579	-0.0360	70.47
6.621	-0.0420	70.47
6.704	-0.0420	70.40
6.787	-0.0360	70.40
6.829	-0.0420	70.35
6.912	-0.0360	70.35
6.954	-0.0360	70.30
7.037	-0.0360	70.30
7.120	-0.0360	70.27
7.204	-0.0360	70.27
7.245	-0.0360	70.32
7.287	-0.0360	70.32
7.370	-0.0420	70.30
7.454	-0.0360	70.30
7.495	-0.0360	70.30
7.578	-0.0360	70.30
7.662	-0.0360	70.30
7.662	-0.0360	70.30
7.787	-0.0420	70.27
7.828	-0.0360	70.27
7.912	-0.0420	70.25
7.953	-0.0360	70.25
8.037	-0.0360	70.22
8.120	-0.0420	70.22
8.161	-0.0360	70.12
8.245	-0.0360	70.12
8.328	-0.0360	70.05
8.328	-0.0360	70.05
8.411	-0.0420	70.05
8.495	-0.0360	70.00
8.536	-0.0420	70.00
8.619	-0.0420	70.05
8.703	-0.0360	70.05
8.744	-0.0420	70.05
8.828	-0.0420	70.02
8.869	-0.0420	70.02
8.953	-0.0420	70.05
9.036	-0.0420	70.05
9.078	-0.0420	70.00
9.161	-0.0480	70.00
9.202	-0.0480	70.00
9.286	-0.0420	70.00
9.327	-0.0480	70.05
9.411	-0.0480	70.10
9.494	-0.0480	70.10
9.536	-0.0480	70.10
9.577	-0.0480	70.10
9.702	-0.0420	70.10
9.744	-0.0480	70.10
9.827	-0.0480	70.07
9.910	-0.0480	70.07
9.910	-0.0540	70.02
9.994	-0.0540	70.02
10.077	-0.0480	70.02
10.160	-0.0540	70.02
10.202	-0.0480	70.00
10.285	-0.0540	70.00
10.368	-0.0600	70.02
10.410	-0.0540	70.02
